studentID,studentName,studentLastName,regionID
69339,Mark,Chapman,4
69340,Jennifer,Cobb,2
69341,Abigail,Aguilar,1
69342,Kari,Olson,4
69343,Kenneth,Mitchell,4
69344,Danielle,Allen,2
69345,Steven,Morton,1
69346,Eric,Hatfield,3
69347,Kathleen,Miller,2
69348,Matthew,Ruiz,2
69349,Brianna,Martin,1
69350,Jacob,Obrien,1
69351,Antonio,Stevens,1
69352,April,Hunt,2
69353,Zachary,Martinez,3
69354,Ryan,Fisher,4
69355,Patrick,Henderson,1
69356,Justin,Murphy,2
69357,Debra,Smith,2
69358,Jacob,Erickson,1
69359,Jeffrey,Montgomery,1
69360,Pamela,Reynolds,2
69361,Frederick,Howard,1
69362,Michelle,Anderson,1
69363,Shannon,Williams,1
69364,Andre,Carrillo,4
69365,Carlos,Johnson,2
69366,Tony,Brooks,2
69367,David,Holt,1
69368,Michael,Bennett,2
69369,Shane,Brown,2
69370,Laura,Fowler,4
69371,Christine,Smith,1
69372,Shannon,Garcia,1
69373,Justin,Meadows,3
69374,Vincent,Garcia,2
69375,Aaron,Garcia,3
69376,Richard,Alvarez,2
69377,Matthew,Townsend,3
69378,Melinda,Brown,1
69379,Jane,Porter,2
69380,Richard,Wade,3
69381,Michael,Davis,1
69382,Theresa,Wolf,1
69383,Amanda,Zhang,2
69384,Brandy,Hernandez,3
69385,Sarah,Martin,1
69386,Laura,Harrison,2
69387,April,Lee,3
69388,Joseph,Ward,3
69389,Alyssa,Lin,2
69390,Jose,Stewart,1
69391,Aaron,Lee,3
69392,Hannah,Ochoa,2
69393,Katherine,Odom,1
69394,Donald,Hernandez,2
69395,Stephen,Bell,1
69396,Melinda,Olson,1
69397,Joshua,Anderson,1
69398,Fred,Jones,1
69399,Paul,Sanchez,4
69400,Lisa,Alvarez,1
69401,Timothy,Sanford,3
69402,Dennis,Morris,4
69403,Daniel,Mills,2
69404,Kyle,Pierce,1
69405,Jessica,Lozano,4
69406,John,Noble,1
69407,Karen,Rivera,2
69408,Jennifer,Collins,3
69409,Tina,Boyd,3
69410,Ethan,Gibson,2
69411,Richard,Burnett,1
69412,Beth,Young,3
69413,Becky,Dean,3
69414,Kathy,Moore,4
69415,Ann,Ferguson,4
69416,Joseph,Nelson,2
69417,Katrina,Rodriguez,2
69418,Jessica,Roth,2
69419,Michael,Haley,2
69420,Kelly,Robles,3
69421,Jillian,Allen,2
69422,Jeremy,Palmer,4
69423,Louis,Medina,1
69424,Haley,Richardson,1
69425,Tina,Evans,2
69426,Rebecca,Brown,2
69427,Amy,Smith,2
69428,Mark,Green,2
69429,Kristina,Lara,1
69430,William,Sweeney,2
69431,Phillip,Torres,1
69432,Megan,Santos,4
69433,Christopher,Ferguson,4
69434,William,Sanchez,2
69435,Andrew,Rowe,2
69436,Veronica,Lowery,2
69437,Tiffany,Barton,4
69438,Michael,Davis,2
69439,Joshua,Glover,1
69440,Christina,Alvarez,4
69441,Shawn,Webb,1
69442,Dalton,Daniels,4
69443,Carlos,Solomon,2
69444,Terry,Williamson,1
69445,Deborah,Rodriguez,1
69446,Nathan,Sanchez,3
69447,Michelle,Johnson,2
69448,Brandon,Hawkins,3
69449,John,Miller,1
69450,Wendy,Davis,1
69451,Tricia,Fuller,2
69452,Nancy,Baker,2
69453,Evelyn,Walker,3
69454,Danielle,Mueller,2
69455,Curtis,Ramos,4
69456,Randy,Jimenez,3
69457,Nathan,Carroll,2
69458,Rhonda,Perez,2
69459,Russell,Bell,2
69460,Robert,Moss,1
69461,George,Thomas,2
69462,Dennis,Mills,2
69463,Jose,Sanchez,4
69464,Ashley,Gonzalez,4
69465,Anthony,Porter,1
69466,Lydia,Lee,2
69467,Bobby,Orr,1
69468,Heather,White,1
69469,Antonio,Glass,2
69470,Sabrina,Scott,2
69471,Renee,Mcneil,2
69472,Holly,Walker,2
69473,Ethan,Anderson,1
69474,Sheila,Ward,2
69475,Alicia,Buchanan,3
69476,Michelle,Walker,2
69477,Emily,Rivas,1
69478,Lori,Williams,3
69479,Sean,Mercer,3
69480,Jason,Matthews,2
69481,Michael,Cobb,1
69482,Anthony,Smith,3
69483,David,Garrison,1
69484,Emily,Morris,1
69485,Christopher,Park,4
69486,Michael,Mcknight,4
69487,Ronald,Barber,1
69488,Gary,Montgomery,3
69489,Rachel,Perkins,2
69490,Lindsay,Moore,2
69491,George,Cole,1
69492,Paul,Hopkins,4
69493,Charles,Wilson,3
69494,Christina,Horton,1
69495,Tina,Mccoy,1
69496,Alexa,Medina,3
69497,Heather,Eaton,1
69498,Perry,Cooper,1
69499,Andrew,Cox,4
69500,Nicole,Davenport,2
69501,Anthony,Olson,1
69502,Jessica,Ramirez,2
69503,Joseph,Rodgers,2
69504,Jessica,Thompson,2
69505,Charles,Price,3
69506,Patricia,Johnson,2
69507,Sandra,Porter,1
69508,Mandy,Johnson,4
69509,Karen,Smith,4
69510,Tiffany,Moody,1
69511,Emma,Jackson,1
69512,William,Walker,1
69513,John,Buckley,1
69514,Adam,Robbins,1
69515,Mark,Watkins,1
69516,Carla,Gonzales,2
69517,Kevin,Gomez,2
69518,John,Peters,1
69519,Brandon,Cordova,2
69520,Jeffrey,Vega,1
69521,Dana,Sims,2
69522,David,Mack,4
69523,Mark,Jones,2
69524,Jennifer,Smith,3
69525,Lisa,Rosario,4
69526,David,Brown,2
69527,Willie,Cruz,2
69528,Brian,Deleon,2
69529,Courtney,Jackson,3
69530,Ana,Lewis,3
69531,Glenn,Reyes,4
69532,Stephanie,Davis,4
69533,Kevin,Hill,2
69534,Dillon,Johnson,3
69535,Jennifer,Lee,2
69536,Benjamin,Esparza,1
69537,Patricia,Jones,1
69538,Keith,Brooks,4
69539,Emily,Coleman,2
69540,Amy,Kelley,3
69541,Ashley,Johnson,4
69542,Elizabeth,Hart,2
69543,Christine,Salazar,1
69544,Jose,Daniels,2
69545,Kayla,Mullins,1
69546,Eric,Hill,4
69547,Evan,Hull,2
69548,Shawn,Moyer,1
69549,Rachael,Gardner,2
69550,James,Barry,2
69551,Dustin,Aguirre,2
69552,Kevin,Davenport,1
69553,Robert,Ryan,4
69554,Ronnie,Griffith,2
69555,Angela,Rodriguez,3
69556,Cameron,Mendoza,2
69557,Courtney,May,1
69558,John,Harris,2
69559,James,James,2
69560,Joshua,Moore,2
69561,Michael,Johnson,2
69562,Emily,Ray,3
69563,Joseph,Bradshaw,2
69564,Earl,Brock,1
69565,Jason,Luna,1
69566,Michael,Johnson,2
69567,Elaine,Becker,2
69568,Cheryl,Gutierrez,3
69569,Marc,Powell,2
69570,Tina,Lang,2
69571,Patrick,Smith,2
69572,David,Moran,2
69573,Cheryl,Leach,2
69574,Stephen,Green,2
69575,Dave,Noble,2
69576,Alexander,Thompson,2
69577,Amber,Obrien,1
69578,Craig,Garcia,1
69579,David,Fowler,1
69580,Kyle,Phillips,2
69581,Dominique,Wilson,2
69582,Gregory,Fuentes,3
69583,Jennifer,Smith,2
69584,John,Jones,3
69585,John,Johnston,2
69586,Paul,Thomas,1
69587,Brian,Figueroa,3
69588,Tracie,Davidson,2
69589,Kimberly,Johnson,1
69590,Sonia,Evans,2
69591,Peter,White,3
69592,Melanie,Blake,2
69593,Dawn,Evans,4
69594,Nathan,Hill,2
69595,Lisa,Richardson,3
69596,Carol,Johnson,2
69597,Christina,Simmons,3
69598,Sara,Gonzalez,2
69599,Sarah,Alexander,2
69600,Christopher,Garrison,1
69601,Kenneth,Jones,3
69602,Joe,Dougherty,4
69603,Justin,Reyes,1
69604,Stacey,Aguilar,2
69605,Shannon,Sanders,1
69606,Tom,Jackson,3
69607,Sean,Norman,1
69608,Patrick,Brown,1
69609,Jonathan,Peterson,2
69610,Ryan,Miller,1
69611,Michael,Simmons,2
69612,Jennifer,Preston,3
69613,Christine,Bell,2
69614,Steven,Cross,2
69615,Madison,Mcdonald,1
69616,Christopher,Jones,4
69617,Patrick,Sutton,4
69618,Gavin,White,3
69619,Tony,Landry,2
69620,Dana,Massey,1
69621,David,Walker,1
69622,Patrick,Lindsey,3
69623,Jason,Smith,1
69624,Kyle,Conrad,4
69625,Nicole,Cortez,1
69626,Shaun,Lewis,2
69627,Stacy,Lawson,3
69628,Kimberly,Brown,4
69629,Ashley,Mercado,4
69630,Tony,Stewart,1
69631,Hannah,Johnson,2
69632,Melanie,Coleman,2
69633,Katherine,Walters,1
69634,Brian,Perez,2
69635,Hayley,Kirby,2
69636,Michael,Cole,2
69637,Jacob,Thomas,1
69638,Michael,Simon,1
69639,Thomas,King,3
69640,Edward,Wagner,4
69641,Kelli,Ford,1
69642,Julie,Williams,1
69643,Danielle,Smith,2
69644,Dustin,Larson,1
69645,Samantha,Morales,2
69646,Mark,Lane,1
69647,Kimberly,Brewer,4
69648,Sean,Berry,3
69649,Susan,Kane,2
69650,Christopher,Wilson,1
69651,William,Foster,4
69652,Kyle,Dixon,1
69653,Kayla,Brown,1
69654,Melissa,Wise,4
69655,Brianna,Hutchinson,4
69656,Matthew,Carlson,2
69657,Rodney,Collins,2
69658,Sean,Salas,4
69659,Melanie,Brown,1
69660,Elizabeth,Freeman,1
69661,Nancy,Fitzpatrick,3
69662,Eric,Stevens,1
69663,Charles,Caldwell,1
69664,Tammie,Ellis,4
69665,April,Bell,2
69666,Danielle,Garcia,2
69667,David,Rose,2
69668,Danielle,Bailey,4
69669,Shawn,Doyle,1
69670,Nicholas,Schultz,1
69671,William,Estrada,2
69672,Ronnie,Richards,3
69673,Beth,Waters,2
69674,Joshua,Phillips,2
69675,Ryan,Smith,1
69676,Riley,Butler,2
69677,Betty,Harper,2
69678,Stanley,Price,1
69679,Ashley,Mason,2
69680,Phillip,Barr,2
69681,Dustin,Cervantes,4
69682,Selena,Turner,3
69683,David,Smith,1
69684,Linda,Hogan,3
69685,Ashley,Edwards,2
69686,Brittany,Benjamin,1
69687,Seth,Clay,2
69688,Ryan,Martin,2
69689,David,Barnes,4
69690,Lisa,Bradshaw,1
69691,Christopher,Wyatt,2
69692,John,Thomas,2
69693,Todd,Fernandez,4
69694,Anna,Jones,2
69695,Leah,Bryan,3
69696,Malik,Gates,2
69697,Carlos,Bush,4
69698,Mark,Myers,1
69699,Kendra,Gross,2
69700,Juan,Chavez,4
69701,Emily,Thompson,1
69702,Kimberly,Guerra,1
69703,James,Nelson,1
69704,Christopher,Aguirre,2
69705,Sherri,Wade,4
69706,Juan,Carlson,1
69707,Joshua,Farley,2
69708,Kristen,Soto,2
69709,Raymond,Blair,4
69710,Marc,Foster,1
69711,Chris,Fowler,3
69712,Brandi,Stout,3
69713,Jessica,Bailey,1
69714,Lisa,Ramirez,2
69715,Nichole,Grant,1
69716,James,Smith,4
69717,Joshua,Robinson,2
69718,Kimberly,Serrano,1
69719,Phillip,Curry,2
69720,Andrew,Pierce,2
69721,Lauren,Kirk,1
69722,Laura,Santos,2
69723,Nicholas,Herrera,4
69724,Gary,Oliver,2
69725,Christopher,Young,4
69726,Brian,Thomas,1
69727,Patricia,Simpson,2
69728,Aaron,Henry,4
69729,Mark,Cooper,1
69730,Deanna,Coleman,1
69731,Janice,Gonzalez,2
69732,Rebecca,Gilbert,2
69733,Travis,Fletcher,2
69734,Cody,Stone,2
69735,Gina,Burgess,2
69736,Gregory,Gibson,4
69737,Andrew,Flores,1
69738,Connie,Bryan,1
69739,Melissa,Johnson,1
69740,Nathan,Bennett,4
69741,Destiny,Tyler,3
69742,Crystal,Miller,4
69743,Logan,Norris,1
69744,Tara,Schwartz,2
69745,Elizabeth,Stark,2
69746,Riley,Collins,1
69747,Michael,Mccarthy,1
69748,Russell,Black,4
69749,Robert,Smith,2
69750,Kathryn,Price,1
69751,Andrea,Henry,4
69752,Brian,Carter,4
69753,Susan,Perez,2
69754,Jessica,Morgan,2
69755,Zachary,Ward,1
69756,Ashley,Mahoney,2
69757,Erin,Guerra,1
69758,Kimberly,Gomez,1
69759,Nicole,Jones,1
69760,Brian,Oneal,2
69761,Travis,Skinner,4
69762,Corey,Dean,1
69763,Samantha,Hernandez,1
69764,Christopher,Savage,2
69765,Richard,Gomez,4
69766,Morgan,Rodriguez,3
69767,Chad,Mercado,4
69768,Kimberly,Bradley,2
69769,Robert,Harrison,2
69770,James,Grimes,2
69771,David,Larson,2
69772,Patrick,Rogers,2
69773,Vickie,Quinn,1
69774,Kathleen,Maxwell,3
69775,Veronica,Frank,4
69776,Marcus,Lopez,1
69777,Erin,Avery,2
69778,Manuel,Cook,1
69779,Matthew,Owen,2
69780,Lisa,Vargas,1
69781,Jonathan,Arnold,4
69782,Heather,Terrell,3
69783,Felicia,Crane,1
69784,Melinda,Hunt,1
69785,Richard,Mcbride,4
69786,Joshua,Jones,4
69787,Micheal,Odonnell,1
69788,Calvin,Thornton,2
69789,Brett,Davis,4
69790,Samuel,Allen,3
69791,Paula,Nelson,3
69792,Amanda,Coleman,2
69793,Desiree,Carpenter,4
69794,Tony,Russell,2
69795,Marc,Tanner,4
69796,James,Vargas,2
69797,Evan,Taylor,2
69798,Melissa,Thompson,4
69799,Angela,Parker,4
69800,Eddie,Ortiz,1
69801,Daniel,Santiago,2
69802,Kristin,Morgan,1
69803,Stephanie,Shelton,3
69804,Robert,Potter,2
69805,Kevin,Patel,4
69806,Eric,Anderson,4
69807,Mark,Garcia,1
69808,Ronald,Collins,4
69809,Rodney,Freeman,2
69810,Melanie,Moore,1
69811,Virginia,Martinez,2
69812,Bryan,Johnson,1
69813,Makayla,Lambert,3
69814,Chase,Taylor,2
69815,Ashley,Meyer,4
69816,Richard,Ortiz,1
69817,Jesse,Scott,3
69818,Cheyenne,Nolan,2
69819,Angela,Davis,3
69820,John,Brown,1
69821,Jaclyn,Mathis,3
69822,Edward,Williams,2
69823,Lindsay,Rodriguez,1
69824,Rickey,Williams,2
69825,Connor,Young,1
69826,Jared,Flores,4
69827,Michael,Berry,2
69828,Joseph,Brooks,2
69829,Brendan,Chavez,2
69830,Edwin,Barry,1
69831,Elizabeth,James,1
69832,Barbara,Johnson,4
69833,Sara,Sandoval,3
69834,Vanessa,Roberts,3
69835,Stephanie,Castro,1
69836,Anthony,Ryan,3
69837,Joshua,Case,2
69838,Gregory,Nelson,2
69839,Leonard,Wilson,2
69840,Brian,Johnson,2
69841,Blake,Green,1
69842,Rebecca,James,2
69843,Joseph,Vazquez,3
69844,Jesus,Collins,1
69845,Christopher,Evans,4
69846,Jasmine,Martin,1
69847,Lee,Perez,4
69848,Jessica,Harrison,4
69849,Jeffrey,Nixon,3
69850,Kathy,Morgan,2
69851,Tracy,Johnson,3
69852,Helen,Mccoy,1
69853,Megan,Fields,1
69854,Sarah,Dawson,2
69855,Erin,Norton,3
69856,Justin,Vargas,1
69857,Christina,Blackburn,1
69858,Karen,Mcintyre,2
69859,Nichole,Clark,3
69860,Joy,Davis,2
69861,Kevin,Jones,1
69862,John,Rocha,2
69863,Karen,Bartlett,2
69864,Christopher,Martinez,1
69865,Kevin,Wheeler,1
69866,Hannah,Knox,2
69867,Johnathan,Soto,3
69868,Chelsea,Robertson,1
69869,Carla,Mitchell,2
69870,Joshua,White,2
69871,Amanda,Harvey,2
69872,Melissa,Norris,3
69873,Debra,Benson,1
69874,William,Rodriguez,4
69875,Gregory,Haley,2
69876,Christina,Camacho,1
69877,James,Shepherd,3
69878,Carrie,Clark,1
69879,Lisa,Rice,1
69880,Jessica,Miller,1
69881,Christopher,Taylor,2
69882,Erin,Weiss,1
69883,Rebecca,Smith,1
69884,Aaron,Brooks,1
69885,Jennifer,Simmons,1
69886,David,Mitchell,3
69887,James,Mata,4
69888,Arthur,Wood,2
69889,Jessica,Taylor,2
69890,Brian,Gould,2
69891,Jacob,Jefferson,4
69892,Rebecca,Schwartz,2
69893,Donald,Simpson,1
69894,Jessica,Smith,1
69895,Laura,Wiggins,4
69896,Jason,Foley,4
69897,Ethan,Lewis,2
69898,Toni,Davis,3
69899,Justin,Escobar,4
69900,Megan,Anderson,2
69901,Virginia,Kemp,2
69902,John,Floyd,1
69903,Matthew,Hansen,1
69904,Kayla,White,2
69905,Joel,Kim,2
69906,Erica,Anderson,2
69907,Brianna,Davis,4
69908,Dana,Carr,1
69909,Kelli,Miller,1
69910,Allen,King,1
69911,Nicholas,Wilson,1
69912,Victoria,Jones,4
69913,Kathy,Jones,2
69914,Deborah,Harrell,3
69915,Mark,Casey,1
69916,Jeremy,Jenkins,2
69917,Lisa,Bird,2
69918,Debra,Davis,4
69919,Mary,Collins,4
69920,Mandy,Campbell,2
69921,Candace,Bradford,2
69922,Donna,Powell,4
69923,Ian,Phillips,3
69924,Paul,Freeman,2
69925,John,Phelps,4
69926,Jacqueline,Hurst,1
69927,Jill,Allen,4
69928,Tyler,Wolfe,2
69929,Isabel,Parsons,4
69930,Kristine,Stephenson,1
69931,Ricky,Watson,3
69932,Jonathan,Wallace,2
69933,Joe,Watts,4
69934,Karen,Ramirez,4
69935,Nicholas,Lozano,2
69936,Sarah,Elliott,1
69937,Jeffery,Cantrell,4
69938,Kevin,Phillips,2
69939,Craig,Smith,1
69940,Justin,Thomas,1
69941,Jason,Jackson,3
69942,Duane,Knight,1
69943,Michael,Cook,1
69944,Kevin,Wilson,4
69945,Michelle,Underwood,2
69946,Dennis,Perez,3
69947,Brian,Taylor,4
69948,Eric,Jones,4
69949,Andrea,Smith,4
69950,Adam,Moon,2
69951,Joshua,Duran,2
69952,Brian,Carroll,3
69953,Andrew,Kemp,3
69954,Joseph,Wheeler,2
69955,Nicole,Harris,1
69956,Peter,Johnson,3
69957,Brady,Wiggins,2
69958,Dylan,Herrera,2
69959,Diane,Hooper,1
69960,Joseph,Garcia,1
69961,Elizabeth,Johnson,2
69962,Jessica,Perry,2
69963,Scott,Clark,1
69964,Michael,Mills,4
69965,Anthony,Hayes,2
69966,Katie,Sampson,1
69967,Sherri,Garrison,2
69968,Bob,Barry,2
69969,Tracey,Mcbride,1
69970,Nichole,Hughes,1
69971,Melinda,Campbell,2
69972,Carlos,Davis,3
69973,Lance,Tucker,2
69974,Lori,Carey,2
69975,Marc,Hernandez,1
69976,Melissa,Holloway,4
69977,Matthew,Smith,1
69978,Jessica,Montoya,1
69979,Randy,Snyder,1
69980,Steven,Landry,2
69981,Jacob,Bush,3
69982,Mark,Castillo,2
69983,Tracy,Rodriguez,3
69984,Travis,Davis,1
69985,Brett,Owens,1
69986,George,Lee,1
69987,Jesse,Palmer,4
69988,Jennifer,Sullivan,1
69989,Samuel,Chapman,3
69990,Kristen,Gray,1
69991,Alexandra,Anderson,4
69992,Ricky,Brown,1
69993,Shawn,Miller,1
69994,Jennifer,Gutierrez,1
69995,Gary,Randolph,1
69996,Rhonda,Hernandez,1
69997,Sandy,Gordon,3
69998,Kristin,White,3
69999,Jeffrey,Jones,3
70000,Alejandra,Garrett,4
70001,Nicole,Baker,1
70002,Erik,Hurst,3
70003,Michael,Alvarez,3
70004,Christina,Sanchez,1
70005,Michael,Wheeler,4
70006,Helen,Kidd,2
70007,Gerald,Powers,2
70008,Jesus,Thompson,1
70009,Keith,Holden,4
70010,Kimberly,Moon,3
70011,Ryan,White,4
70012,Sabrina,Walsh,3
70013,Deborah,Orozco,1
70014,Tina,Smith,2
70015,Eric,Goodman,1
70016,Donald,Davis,2
70017,John,Kelly,3
70018,Wesley,Mann,2
70019,Matthew,Cooper,2
70020,Jacob,Jones,1
70021,Brian,Williams,2
70022,Ian,Williams,2
70023,Laura,Lynn,1
70024,Amber,Johnson,2
70025,Julia,Robinson,2
70026,Olivia,Jackson,1
70027,Julie,Arnold,4
70028,Steven,Ramirez,3
70029,Roger,Johnson,1
70030,Kevin,Vazquez,3
70031,Megan,Smith,2
70032,Rachel,Holmes,1
70033,Michelle,Gill,2
70034,Gregory,Campos,1
70035,Ronald,Griffith,1
70036,Holly,Carr,2
70037,Brittany,Morris,1
70038,Scott,Webb,4
70039,Michael,Carr,3
70040,Paul,Dorsey,2
70041,Michael,Moreno,3
70042,Kimberly,Dickerson,3
70043,Adam,Schaefer,1
70044,Mary,Gibbs,1
70045,Lisa,Edwards,1
70046,Joseph,Mosley,3
70047,Anne,Cain,1
70048,Christian,Sullivan,4
70049,Anthony,Wright,2
70050,Amanda,Pratt,1
70051,Melissa,Ward,1
70052,John,Stanley,2
70053,Ann,Jenkins,3
70054,Jose,Wilson,1
70055,Scott,Thompson,2
70056,Deanna,Medina,3
70057,Stanley,Holmes,1
70058,Chase,Poole,4
70059,Ashley,Robbins,2
70060,Jeffery,Mclaughlin,2
70061,Brandon,Garcia,4
70062,Emily,Lindsey,1
70063,Karina,Collins,1
70064,Ryan,Joseph,3
70065,Cheryl,Stokes,1
70066,Kimberly,Shields,2
70067,Henry,Garcia,2
70068,Thomas,Johnson,2
70069,Christopher,Cunningham,1
70070,Denise,Combs,3
70071,Michael,Wilson,2
70072,Michael,Conley,4
70073,Kelly,King,2
70074,Melanie,Jensen,1
70075,Tyler,Nash,1
70076,Jason,Spence,4
70077,Desiree,Brown,3
70078,Sarah,Vega,4
70079,Dave,Carey,2
70080,Martin,Bautista,1
70081,Veronica,Peters,1
70082,William,Wheeler,3
70083,Julian,Ho,3
70084,Stephanie,Lewis,4
70085,Gary,Clark,1
70086,David,Blevins,4
70087,Misty,Hodge,3
70088,Austin,Torres,2
70089,Kevin,Mueller,2
70090,Victor,Jones,4
70091,Tara,Yates,2
70092,David,Nunez,1
70093,Stacey,Rivera,3
70094,Angela,Cook,1
70095,Steven,Quinn,2
70096,Jason,Black,3
70097,Joseph,Obrien,2
70098,Rebecca,Wiley,1
70099,Melinda,Shaw,1
70100,Brittney,Walton,3
70101,Sharon,Perry,3
70102,Elaine,King,2
70103,Elizabeth,Baker,2
70104,Martha,Moses,4
70105,Brian,Obrien,2
70106,Joshua,Murphy,2
70107,Shawn,Simpson,2
70108,Megan,Hill,2
70109,Jamie,Klein,2
70110,Daniel,Cruz,2
70111,Robert,West,4
70112,Diana,Cole,4
70113,Julie,Johnson,2
70114,Paul,Trevino,3
70115,Garrett,Lawrence,1
70116,Justin,Lee,1
70117,Brian,Nichols,2
70118,Chelsea,Hawkins,2
70119,Margaret,Russell,1
70120,Michael,Thompson,2
70121,Mallory,Turner,4
70122,Alexander,Stone,2
70123,Donald,Wood,4
70124,Michael,Williams,3
70125,Adam,Scott,2
70126,Michelle,Gray,3
70127,Jay,Brooks,1
70128,James,Craig,2
70129,Sara,Lucas,4
70130,Aaron,Smith,3
70131,Tina,Williams,3
70132,Jared,Odonnell,1
70133,Rebecca,Taylor,2
70134,Amanda,Keith,3
70135,Dawn,Solis,4
70136,David,Barr,2
70137,William,Riley,2
70138,Sean,Lutz,2
70139,Jessica,Stewart,1
70140,Jacqueline,Maldonado,1
70141,Keith,Ward,1
70142,Jennifer,Williams,3
70143,Stephanie,Davenport,1
70144,Briana,Hall,2
70145,Mark,Quinn,1
70146,Robert,Johnson,1
70147,Debra,Taylor,4
70148,Michael,Griffin,4
70149,John,Lloyd,2
70150,Joseph,Harvey,1
70151,Julie,Smith,1
70152,Vickie,Oliver,1
70153,Justin,Graham,1
70154,Charles,Adams,3
70155,Emily,Smith,2
70156,Isaiah,Davis,1
70157,Melissa,Oneill,1
70158,Jessica,Chung,1
70159,Timothy,Sawyer,1
70160,Michael,Cox,3
70161,Miguel,Pope,4
70162,Monique,Thompson,1
70163,Paul,Nichols,1
70164,Melissa,Green,1
70165,Nicole,Smith,2
70166,Michael,Saunders,4
70167,Todd,Ruiz,1
70168,Andrea,Lee,4
70169,Rhonda,Wilson,4
70170,Travis,Washington,2
70171,Jennifer,Garcia,2
70172,Christopher,Morris,1
70173,Jennifer,Williams,2
70174,Sean,Bailey,4
70175,Mallory,Hampton,2
70176,Tiffany,Stewart,4
70177,Andre,Landry,4
70178,Jerry,Warren,2
70179,Tiffany,Rodriguez,1
70180,Blake,Calderon,2
70181,Erik,King,4
70182,Christopher,Warren,4
70183,Brooke,Arnold,4
70184,Katherine,Sanders,1
70185,Kristen,Bowen,2
70186,Lori,Oconnor,4
70187,Patrick,Hobbs,4
70188,Jennifer,Reynolds,2
70189,Victoria,Chandler,1
70190,Holly,Singh,2
70191,Thomas,Schmidt,1
70192,Jackie,Valencia,1
70193,Bradley,Ross,1
70194,Jessica,Gibson,3
70195,Leslie,Hardy,1
70196,Christie,Pierce,2
70197,Jason,Hughes,1
70198,Michael,Mcneil,2
70199,Cole,Rhodes,2
70200,Alyssa,Hernandez,2
70201,Keith,Haney,2
70202,Ashlee,May,1
70203,Scott,Meyer,2
70204,Michael,Martin,1
70205,Justin,Berry,3
70206,Chad,Garrett,4
70207,Donna,Larson,1
70208,Sara,Ramos,1
70209,William,Bell,4
70210,Amy,Thompson,1
70211,Donald,Vang,3
70212,William,Jones,2
70213,Bryan,Flynn,1
70214,Jason,Rodriguez,3
70215,Stephen,Chase,2
70216,William,Trujillo,2
70217,Dana,Lopez,2
70218,Brianna,Suarez,3
70219,Mark,Lucas,1
70220,Jason,Scott,1
70221,Rachel,Miller,4
70222,Ricky,Doyle,2
70223,Ashley,Jenkins,2
70224,David,Long,4
70225,Ashley,Perry,2
70226,Brenda,Kim,3
70227,Laura,Lee,1
70228,Marcus,Parker,1
70229,Andrew,Cooper,2
70230,Jose,Villarreal,2
70231,Ryan,Alexander,3
70232,Katelyn,Nunez,1
70233,Erin,Thomas,4
70234,Jacqueline,Yates,2
70235,Dale,Johnson,1
70236,Gabrielle,Perry,4
70237,Jesse,Baker,1
70238,Kathy,Wilcox,4
70239,Ralph,Ramos,2
70240,Charles,Allen,3
70241,Christopher,Church,1
70242,Keith,Murphy,3
70243,Cassie,Salazar,2
70244,Gabriel,Hunter,2
70245,Eric,Payne,4
70246,Miguel,Miller,2
70247,Melanie,Gutierrez,4
70248,Mercedes,Burch,2
70249,Brandy,Garcia,1
70250,Jennifer,Melton,2
70251,Kayla,Patterson,1
70252,John,Adams,1
70253,Charles,Cain,1
70254,Jennifer,Jackson,1
70255,Eugene,Martin,3
70256,Alexander,Webster,1
70257,Misty,Brooks,4
70258,Marissa,Jordan,2
70259,Carl,Mclaughlin,1
70260,Nicholas,Morrow,3
70261,Jamie,Wright,4
70262,Jennifer,Abbott,1
70263,Katherine,Brown,2
70264,Rhonda,Clark,4
70265,Angelica,Weeks,2
70266,Jason,Orozco,3
70267,Kenneth,Costa,1
70268,Amber,Howard,1
70269,Lauren,Kelly,1
70270,Courtney,Mcfarland,2
70271,Hannah,Robinson,2
70272,Annette,Juarez,1
70273,Jason,Underwood,4
70274,Timothy,Daniels,1
70275,Jerome,Vaughn,3
70276,Rebecca,Garner,1
70277,Jeffrey,Simmons,1
70278,William,Richards,2
70279,Daisy,Tyler,2
70280,Diane,Hayes,2
70281,Daniel,Jones,3
70282,Alan,Garcia,3
70283,Kristina,Pitts,1
70284,Eugene,Murphy,2
70285,Michael,Ramirez,1
70286,Douglas,Cervantes,1
70287,Christine,Harris,1
70288,William,Graham,2
70289,Pamela,Flores,1
70290,Elizabeth,Chandler,2
70291,David,Lin,3
70292,Fred,Williams,1
70293,Ronald,Huerta,2
70294,Oscar,Jackson,1
70295,John,Howard,4
70296,Angela,Klein,3
70297,Wanda,Rogers,3
70298,Sean,Jimenez,1
70299,Joshua,Myers,4
70300,Allison,Holmes,1
70301,Joyce,Lopez,2
70302,Amanda,West,3
70303,Oscar,Thompson,2
70304,Jacqueline,Riley,1
70305,Mallory,Yates,4
70306,Veronica,Smith,4
70307,Randy,Snyder,4
70308,Adam,Perez,3
70309,Adam,Watson,4
70310,Anthony,Burgess,1
70311,Timothy,Jones,1
70312,Joshua,Parker,3
70313,Sarah,Williams,2
70314,Michael,Smith,1
70315,Melissa,Smith,4
70316,Felicia,Knapp,1
70317,Nicholas,Dalton,1
70318,Michelle,Mendez,3
70319,Alexandra,Estes,2
70320,Julie,Castillo,4
